event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SOM50120,2025-05-16,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,Civilians (Somalia),Labor Group (Somalia),Civilians,State forces-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Bari,Bossaso,,Laag,11.0370,49.1880,1,Undisclosed Source,Local partner-Other,"On 16 May 2025, Puntland Dervish forces manning an illegal checkpoint opened fire on a vehicle carrying khat in Laag village (Bossaso, Bari). 1 person was injured and 4 bags of khat were looted.",0,,1754411191
SOM50122,2025-05-16,2025,1,Political violence,Violence against civilians,Attack,Police Forces of Somalia (2022-) Southwest Special Police Forces,,State forces,Civilians (Somalia),Taxi Drivers (Somalia),Civilians,State forces-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Bay,Baydhaba,,Isha,3.1969,43.5861,1,Undisclosed Source,Local partner-Other,"On 16 May 2025, Southwest State Special Police Forces (SWSPF) shot and injured a tuk-tuk driver at a temporary checkpoint at the bridge in Isha village (Baydhaba, Bay). The motive is unknown. Local police arrived at the scene and detained the perpetrators.",0,,1762292062
SOM50123,2025-05-16,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Beerhani,-0.2201,42.1959,1,Undisclosed Source,Local partner-Other,"Movement of forces: On 16 May 2025, Al Shabaab were sighted in Beerhani village (Kismaayo, Lower Juba). The militants were collecting zakat from local livestock owners.",0,,1753971829
SOM50124,2025-05-16,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Hawiye-Hawadle Sub-Clan Militia (Somalia),State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Middle Shabelle,Cadale,,Masjid Cali Gaduud,3.1808,46.4354,2,Caasimada; Goobjoob; Radio Dalsan,National,"On 16 May 2025, overnight, government security forces (SNA) and Hawadle clan militia attacked Al Shabaab and engaged them in an armed clash at a base in Towfiiq and Geedi-xey village, near Masjid Cali Gaduud village (Cadale, Middle Shabelle). An unknown number of militants were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1757377219
SOM50125,2025-05-16,2025,1,Political violence,Violence against civilians,Attack,Hawiye-Habar Gedir-Sacad Sub-Clan Militia (Somalia),,Identity militia,Civilians (Somalia),Darod-Marehan-Wagardhac Sub-Clan Group (Somalia),Civilians,Identity militia-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Mudug,Gaalkacyo,,Saaxo,6.7728,46.7968,2,Undisclosed Source,Local partner-Other,"On 16 May 2025, Habar Gedir Saad sub-clan militia shot and killed a civilian from Marehan-Wagardhac sub-clan near Saaxo village (Gaalkacyo, Mudug). The motive was due to clan revenge.",1,,1757377219
SOM50127,2025-05-17,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2025-),Military Forces of Somalia (2022-),External/Other forces,Al Shabaab,,Rebel group,Rebel group-External/Other forces,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Mabaax,3.8357,46.2319,2,AFRICOM,Regional,"On 17 May 2025, US forces and government security forces (SNA) conducted an airstrike targeting Al Shabaab hideout near Mabaax village (Bulo Burto, Hiraan). An unknown number of militants were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1753956296
SOM50128,2025-05-17,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),,State forces,Military Forces of Somalia (2022-),,State forces,State forces-State forces,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Mabaax,3.8357,46.2319,1,Caasimada; Garowe Online; Goobjoob; Hiiraan (Somalia); Radio Kulmiye; Radio Risala,National,"On 17 May 2025, a government soldier (SNA) shot and killed another government soldier who was the commander of Brigade 26 under Division 27 of the SNA in Mabaax village (Bulo Burto, Hiiraan). The incident occurred while the commander was addressing troops preparing for operations against the Al Shabaab elements. The assailant was arrested.",1,,1748304027
SOM50129,2025-05-17,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),Hawiye-Hawadle Sub-Clan Militia (Somalia),State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Moqokori,4.0625,46.1342,1,Al Furqaan; Caasimada; Calamada; Garowe Online; Goobjoob; Radio Kulmiye; Somali Memo; Somali News Agency; Undisclosed Source,Local partner-Other,"On 17 May 2025, Al Shabaab attacked government security forces (SNA) and Hawadle clan militia and engaged them in an armed clash at a base in the vicinity of Moqokori village (Bulo Burto, Hiraan). The SNA conducted an airstrike on the location to support ground operations. Al Shabaab claimed to have killed at least 19 soldiers, including senior SNA officials, and 42 were injured. Government claimed to have killed 70 militants for two days. 70 fatalities split across 2 events and coded as 35 for this event. Total fatalities coded as 54 (19 soldiers and 35 militants).",54,,1757377219
SOM50130,2025-05-17,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Police Forces of Somalia (2022-) Southwest Special Police Forces,State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Shabelle,Baraawe,,Baraawe,1.1132,44.0297,2,Radio Dalsan; Radio Risala,National,"On 17 May 2025, government security forces (SNA) and Southwest Special Police Forces (SWSPF) attacked Al Shabaab and engaged them in an armed clash near Baraawe town (Baraawe, Lower Shabelle). Casualties unknown.",0,,1753971829
SOM50131,2025-05-17,2025,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,Rebel group,Civilians (Somalia),,Civilians,Rebel group-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Lower Shabelle,Baraawe,,Baraawe,1.1132,44.0297,1,Al Furqaan; Caasimada; Calamada; Garowe Online; Goobjoob; Horseed Media; Mareeg News (Somalia); Radio Dalsan; Radio Risala; Shabelle Media Network; Somali Memo; Undisclosed Source,Local partner-Other,"On 17 May 2025, an IED planted by Al Shabaab exploded at the parking area of the airstrip in Baarawe town (Baraawe, Lower Shabelle) and disrupted airport operations. The vehicle was owned by a local businessman and transporting miraa (khat). At least 2 civilians were killed and 4 others were injured. Al Shabaab claimed responsibility.",2,,1754411191
SOM50132,2025-05-17,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),Hawiye-Hawadle Sub-Clan Militia (Somalia),State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Middle Shabelle,Adan Yabaal,,Adan Yabaal,3.7742,46.2499,2,Radio Kulmiye,National,"On 17 May 2025, Al Shabaab attacked government security forces (SNA) and Hawadle clan militia and engaged them in an armed clash at a base in Ceelka Cali Salad area, near Adan Yabaal town (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1757377219
SOM50133,2025-05-17,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Hawiye-Hawadle Sub-Clan Militia (Somalia),State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Middle Shabelle,Adan Yabaal,,Adan Yabaal,3.7742,46.2499,2,Radio Dalsan,National,"On 17 May 2025, government security forces (SNA) and Hawadle clan militia attacked Al Shabaab and engaged them in an armed clash at a base in Ceeldheere Buraale village near Adan Yabaal village (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1757377219
SOM50134,2025-05-17,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),Hawiye-Hawadle Sub-Clan Militia (Somalia),State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Middle Shabelle,Adan Yabaal,,Nuur Dugle,3.3869,46.6272,1,Caasimada; Radio Kulmiye; Shabelle Media Network,National,"On 17 May 2025, Al Shabaab attacked government security forces (SNA) and Hawadle clan militia and engaged them in an armed clash at a base in the vicinity of Nuur Dugle village (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1757377219
SOM50135,2025-05-18,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Somalia (2022-) National Intelligence and Security Agency,,State forces,Civilians (Somalia),,Civilians,State forces-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Hamar Weyne,2.0337,45.3400,1,Undisclosed Source,Local partner-Other,"On 18 May 2025, a government soldier (NISA) shot and injured a civilian at Lido Beach area in Mogadishu - Hamar Weyne (Banadir). The shooting was due to unknown dispute between the soldier and the victim.",0,,1754411191
SOM50137,2025-05-18,2025,1,Strategic developments,Strategic developments,Non-violent transfer of territory,Police Forces of Somalia (2022-) Puntland Maritime Police Force,Military Forces of Somalia (2022-) Puntland Dervish Force,State forces,Islamic State Somalia Province,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Bari,Qandala,,Buuraha Cali Miskat,10.8548,49.7434,2,Puntland Post; Radio Dalsan; Radio Kulmiye,National,"On 18 May 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force took control over the unspecified hideouts near Buqo-Caleed area in Buuraha Cali Miskat (Qandala, Bari) from Islamic State Somalia Province. No clash was reported.",0,,1759790065
SOM50139,2025-05-18,2025,1,Strategic developments,Strategic developments,Agreement,Hawiye-Habar Gedir Sub-Clan Militia (Somalia),,Identity militia,Hawiye-Hawadle Sub-Clan Militia (Somalia),,Identity militia,Identity militia-Identity militia,,706,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Matabaan,5.1994,45.5252,1,Radio Kulmiye,National,"On 18 May 2025, Habar Gedir clan militia and Hawadle clan militia reached an agreement in Matabaan village (Belet Weyne, Hiraan) to resolve the recent clan fighting in Matabaan district (coded separately).",0,,1757377219
SOM50140,2025-05-18,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Unidentified Military Forces,Military Forces of Somalia (2022-),External/Other forces,Al Shabaab,,Rebel group,Rebel group-External/Other forces,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Ceel-Cali-Axmed,4.0336,46.3277,1,Radio Kulmiye,National,"On 18 May 2025, overnight, international forces (described as international friends, coded as Unidentified Military Forces), in coordination with government security forces (SNA) conducted an airstrike targeting Al Shabaab in Ceel-Cali-Axmed village (Bulo Burto, Hiraan). An unknown number of militants were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1753970711
SOM50141,2025-05-18,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Unidentified Military Forces,Military Forces of Somalia (2022-),External/Other forces,Al Shabaab,Hawiye-Hawadle Sub-Clan Militia (Somalia),Rebel group,Rebel group-External/Other forces,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Mabaax,3.8357,46.2319,1,Radio Risala; Undisclosed Source,Local partner-Other,"On 18 May 2025, overnight, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA), conducted an airstrike targeting Al Shabaab, but the airstrike hit Hawadle clan militia in the vicinity of Mabaax village (Bulo Burto, Hiraan). At least 12 clan militias were killed.",12,,1757377219
SOM50142,2025-05-18,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Hawiye-Hawadle Sub-Clan Militia (Somalia); Unidentified Military Forces,State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Moqokori,4.0625,46.1342,2,Al Furqaan; Caasimada; Calamada; Hiiraan (Somalia); Radio Dalsan; Radio Risala; Shabelle Media Network; Somali News Agency; Undisclosed Source,Local partner-Other,"On 18 May 2025, for the second day, government security forces (SNA) and Hawadle clan militia attacked Al Shabaab and engaged them in an armed clash in between Ceel Hareeri and Moqokori village (Bulo Burto, Hiraan). The operation was supported by airstrikes from unidentified forces (described as international forces, coded as unidentified military forces). Al Shabaab claimed to have killed 47 militants and 33 others were injured. Government claimed to have killed 70 militants for two days. 70 fatalities split across 2 events and coded as 35 for this event. Total fatalities coded as 82 (47 soldiers and 35 militants).",82,,1757377219
SOM50143,2025-05-18,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Unidentified Military Forces,Military Forces of Somalia (2022-),External/Other forces,Al Shabaab,,Rebel group,Rebel group-External/Other forces,,706,Eastern Africa,Somalia,Middle Shabelle,Adan Yabaal,,Adan Yabaal,3.7742,46.2499,2,Caasimada,National,"On 18 May 2025, overnight, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA), conducted an airstrike targeting Al Shabaab in the vicinity of Adan Yabaal town (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1753970711
SOM50144,2025-05-18,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Hawiye-Hawadle Sub-Clan Militia (Somalia),State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Middle Shabelle,Adan Yabaal,,Adan Yabaal,3.7742,46.2499,2,Radio Dalsan,National,"On 18 May 2025, for the second day, government security forces (SNA) and Hawadle clan militia attacked Al Shabaab and engaged them in an armed clash at a base in Ceeldheere Buraale village near Adan Yabaal village (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1757377219
SOM50145,2025-05-18,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Hawiye-Abgal Sub-Clan Militia (Somalia),State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Mudug,Xarardheere,,Carfuuda,4.8328,47.7958,1,Hiiraan (Somalia),National,"On 18 May 2025, government security forces (SNA) and Abgal clan militia attacked Al Shabaab and engaged them in an armed clash in Carfuuda village (Xarardheere, Mudug). Casualties unknown.",0,,1757377219
SOM50146,2025-05-18,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Hawiye-Abgal Sub-Clan Militia (Somalia),State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Mudug,Xarardheere,,Dabagalo,4.9217,47.6652,1,Hiiraan (Somalia),National,"On 18 May 2025, government security forces (SNA) and Abgal clan militia attacked Al Shabaab and engaged them in an armed clash in Dabagalo village (Xarardheere, Mudug). Casualties unknown.",0,,1757377219
SOM50147,2025-05-18,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Hawiye-Abgal Sub-Clan Militia (Somalia),State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Mudug,Xarardheere,,Xarardheere,4.6517,47.8584,2,Hiiraan (Somalia),National,"On 18 May 2025, government security forces (SNA) and Abgal clan militia attacked Al Shabaab and engaged them in an armed clash in Bacadka Faarax Aadan village near Xarardheere town (Xarardheere, Mudug). Casualties unknown.",0,,1757377219
SOM50152,2025-05-19,2025,1,Political violence,Violence against civilians,Attack,Hawiye-Gugundhabe-Jijeele Sub-Clan Militia (Somalia),,Identity militia,Civilians (Somalia),Bantu-Jareer-Weyne Makane Sub-Clan Group (Somalia),Civilians,Identity militia-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Belet Weyne,4.7360,45.2043,1,Undisclosed Source,Local partner-Other,"On 19 May 2025, Jejele clan militia attacked a minibus with passengers from Makane clan in Belet Weyne town (Belet Weyne, Hiraan). The driver and a passenger were injured. The motive was due to a dispute between Jejeele and Makane clan.",0,,1757377219
SOM50153,2025-05-19,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Juba,Afmadow,,Tabta,0.3046,41.4394,1,Undisclosed Source,Local partner-Other,"Movement of forces: On 19 May 2025, 20 Al Shabaab were sighted patrolling and conducting a reconnaissance in Tabta town (Afmadow, Lower Juba).",0,,1753971829
SOM50154,2025-05-19,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Hosingow,-0.1734,41.2695,2,Undisclosed Source,Local partner-Other,"Movement of forces: On 19 May 2025, 30 Al Shabaab were sighted patrolling and conducting a reconnaissance in Bagdad area, near Hosingow village (Badhaadhe, Lower Juba).",0,,1753971829
SOM50155,2025-05-19,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Somalia),,Rioters,,,,Rioters only,,706,Eastern Africa,Somalia,Middle Juba,Jilib,,Kunyo Barrow,0.8014,43.3837,1,Al Furqaan; Undisclosed Source,Local partner-Other,"On 19 May 2025, residents threw stones and shouted slogans in Kunyo Barrow town (Jilib, Middle Juba) in demonstration against the Minister of Family and Human Rights Development of the Federal Government of Somalia, who spoke in Mogadishu and claimed that most Somali women are married through secret sermons, which she considered not problematic. The residents demanded that the federal government respect the Islamic Sharia.",0,crowd size=no report,1748304027
SOM50157,2025-05-19,2025,1,Political violence,Violence against civilians,Attack,Al Shabaab,,Rebel group,Civilians (Somalia),Government of Somalia (2022-) Hirshabelle Administration,Civilians,Rebel group-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Middle Shabelle,Jowhar,,Jowhar,2.7797,45.5042,1,Hiiraan (Somalia); Radio Kulmiye; Radio Risala; Undisclosed Source,Local partner-Other,"On 19 May 2025, overnight, suspected Al Shabaab shot and killed a civilian who was the Director of the Religious Affairs Department of the Ministry of Endowments and Religious Affairs of the Hirshabelle State in Jowhar town (Jowhar, Middle Shabelle).",1,local administrators,1754411191
SOM50158,2025-05-19,2025,1,Political violence,Violence against civilians,Attack,Hawiye-Habar Gedir-Sacad Sub-Clan Militia (Somalia),,Identity militia,Civilians (Somalia),Darod-Marehan-Wagardhac Sub-Clan Group (Somalia); Pastoralists (Somalia),Civilians,Identity militia-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Mudug,Gaalkacyo,,Saaxo,6.7728,46.7968,2,Undisclosed Source,Local partner-Other,"On 19 May 2025, Habar Gedir Saad sub-clan militia shot and killed 1 civilian pastoralist from Marehan-Wagardhac sub-clan near Saaxo village (Gaalkacyo, Mudug). The motive was due to clan revenge.",1,,1757377219
SOM50161,2025-05-20,2025,1,Political violence,Violence against civilians,Attack,Unidentified Clan Militia (Somalia),,Identity militia,Civilians (Somalia),Unidentified Clan Group (Somalia),Civilians,Identity militia-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Galgaduud,Cabudwaaq,,Balanbale,5.6890,45.9693,2,Radio Kulmiye,National,"On 20 May 2025, unidentified clan militia shot and killed 1 civilian in Dacardheer village near Balanbale village (Cabudwaaq, Galgaduud). The motive was due to clan revenge.",1,,1762292062
SOM50162,2025-05-20,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Hawiye-Hawadle Sub-Clan Militia (Somalia); Unidentified Military Forces,State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Moqokori,4.0625,46.1342,2,Caasimada; Calamada; Hiiraan (Somalia); Radio Kulmiye; Radio Risala; Somali News Agency,National,"On 20 May 2025, government security forces (SNA) and Hawadle clan militia attacked Al Shabaab and engaged them in an armed clash in Ceel Hareeri village near Moqokori village (Bulo Burto, Hiraan). The operation was supported by airstrikes from unidentified forces (described as international forces, coded as unidentified military forces). At least 46 militants and 6 soldiers were killed and 14 soldiers were injured. Total fatalities coded as 52 (6 soldiers and 46 militants).",52,,1757377219
SOM50163,2025-05-20,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,External/Other forces,Rebel group-External/Other forces,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,K60,1.9243,44.9231,1,Calamada; Undisclosed Source,Local partner-Other,"On 20 May 2025, Al Shabaab attacked AUSSOM UPDF troops and engaged them in an armed clash at a base in K60 village (Afgooye, Lower Shabelle). The clash was initiated with RPGs. Casualties unknown and Al Shabaab claimed responsibility.",0,,1753970711
SOM50165,2025-05-20,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Unidentified Military Forces,Military Forces of Somalia (2022-),External/Other forces,Al Shabaab,,Rebel group,Rebel group-External/Other forces,,706,Eastern Africa,Somalia,Lower Shabelle,Kurtunwaarey,,Kurtunwaarey,1.6104,44.3329,1,Caasimada; Radio Kulmiye,National,"On 20 May 2025, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA), conducted an airstrike targeting Al Shabaab in Kurtunwaarey town (Kurtunwaarey, Lower Shabelle), Sablaale, Kunyo Barrow and Jilib (coded separately). An unknown number of militants were killed and wounded. Unspecified number of fatalities coded as 3. 3 fatalities split across 3 locations (29 fatalities were reported in Jilib town) and coded as 1 for this event.",1,,1753970711
